0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,5.99990393267629e-01,0.00000000000000e+00
5.00000000000000e-13,3.00000000000000e-03,0.00000000000000e+00,0.00000000000000e+00,6.00034619723707e-01,0.00000000000000e+00
1.00000000000000e-12,6.00000000000000e-03,0.00000000000000e+00,0.00000000000000e+00,6.00072810906567e-01,0.00000000000000e+00
2.00000000000000e-12,1.20000000000000e-02,0.00000000000000e+00,0.00000000000000e+00,6.00161024706124e-01,0.00000000000000e+00
4.00000000000000e-12,2.40000000000000e-02,0.00000000000000e+00,0.00000000000000e+00,6.00321555941337e-01,0.00000000000000e+00
8.00000000000000e-12,4.80000000000000e-02,0.00000000000000e+00,0.00000000000000e+00,6.00608271036157e-01,0.00000000000000e+00
1.60000000000000e-11,9.60000000000000e-02,0.00000000000000e+00,0.00000000000000e+00,6.01019859798320e-01,0.00000000000000e+00
3.20000000000000e-11,1.92000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,6.01409263859414e-01,0.00000000000000e+00
6.40000000000000e-11,3.84000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,6.01100896082910e-01,0.00000000000000e+00
1.00000000000000e-10,6.00000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,5.99409941989406e-01,0.00000000000000e+00
1.06400000000000e-10,6.00000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,5.99049732048611e-01,0.00000000000000e+00
1.19200000000000e-10,6.00000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,5.98462907967366e-01,0.00000000000000e+00
1.44800000000000e-10,6.00000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,5.98183043396936e-01,0.00000000000000e+00
1.96000000000000e-10,6.00000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,5.99029993599890e-01,0.00000000000000e+00
2.98400000000000e-10,6.00000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,6.00715866462858e-01,0.00000000000000e+00
4.40976335135406e-10,6.00000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,6.00339097521160e-01,0.00000000000000e+00
5.81309972447504e-10,6.00000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,5.99880474014843e-01,0.00000000000000e+00
8.27719794769367e-10,6.00000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,5.99988196093570e-01,0.00000000000000e+00
1.32053943941309e-09,6.00000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,5.99979441351961e-01,0.00000000000000e+00
2.30617872870054e-09,6.00000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,5.99999832502984e-01,0.00000000000000e+00
4.27745730727544e-09,6.00000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,5.99981192387021e-01,0.00000000000000e+00
5.10000000000000e-09,6.00000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,5.99996866106177e-01,0.00000000000000e+00
5.11000000000000e-09,5.40000000000002e-01,0.00000000000000e+00,0.00000000000000e+00,5.99756044499305e-01,0.00000000000000e+00
5.13000000000000e-09,4.19999999999999e-01,0.00000000000000e+00,0.00000000000000e+00,5.99384666131484e-01,0.00000000000000e+00
5.17000000000000e-09,1.80000000000000e-01,0.00000000000000e+00,0.00000000000000e+00,5.98979737547665e-01,0.00000000000000e+00
5.20000000000000e-09,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,5.99411732303864e-01,0.00000000000000e+00
5.20800000000000e-09,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,5.99955827012916e-01,0.00000000000000e+00
5.22400000000000e-09,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,6.00853264346684e-01,0.00000000000000e+00
5.25600000000000e-09,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,6.01313585922472e-01,0.00000000000000e+00
5.32000000000000e-09,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,6.00746981472216e-01,0.00000000000000e+00
5.44800000000000e-09,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,5.99721868350295e-01,0.00000000000000e+00
5.69890782808620e-09,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,5.99790058931619e-01,0.00000000000000e+00
6.03464764152227e-09,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,6.00092265804022e-01,0.00000000000000e+00
6.35219451138736e-09,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,5.99939076698744e-01,0.00000000000000e+00
6.91102585813661e-09,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,6.00024430011619e-01,0.00000000000000e+00
7.00000000000000e-09,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,5.99990706953449e-01,0.00000000000000e+00
7.01000000000000e-09,0.00000000000000e+00,0.00000000000000e+00,5.99999999999986e-02,5.99998863454524e-01,0.00000000000000e+00
7.03000000000000e-09,0.00000000000000e+00,0.00000000000000e+00,1.80000000000001e-01,6.00009002782424e-01,0.00000000000000e+00
